scenario_id,date,year,month,season,region,grade,dryer_access_profile,harvest_fresh_kg,moisture_pct_est,fresh_to_dried_conversion_ratio_est,current_fresh_price_lkr_per_kg,current_dried_price_lkr_per_kg,drying_cost_total_lkr,storage_weeks,storage_cost_total_lkr,quality_loss_pct_est,usd_lkr_rate_est,diesel_price_lkr_litre_est,kerosene_price_lkr_litre_est,labour_cost_lkr_day_est,production_supply_index_est,global_export_demand_index_est
SCN-015871,4/29/2024,2024,4,off_season_tight_supply,Badulla,LB,high_cost_rented_dryer,333.4,58.9,3.7,1865.93,7567.9,115141.49,5,20660.21,3.299265558,303.34,323.32,247.66,2682.72,87.74,114.39
SCN-015872,4/29/2024,2024,4,off_season_tight_supply,Badulla,LB,high_cost_rented_dryer,166.4,59.9,3.7,1144.12,7567.9,51465.29,4,6984.14,3.630526179,303.34,323.32,247.66,2682.72,87.74,114.39
SCN-015873,4/29/2024,2024,4,off_season_tight_supply,Ratnapura,LG,high_cost_rented_dryer,69.2,67.4,3.78,1585.09,11333.9,26759.66,8,5305.09,3.195078826,303.34,323.32,247.66,2682.72,87.74,114.39
SCN-015874,4/29/2024,2024,4,off_season_tight_supply,Ratnapura,LG,low_cost_owned_dryer,164.2,71.3,4.03,2231.62,11333.9,32140.76,4,6963.67,2.201735277,303.34,323.32,247.66,2682.72,87.74,114.39
SCN-015875,4/29/2024,2024,4,off_season_tight_supply,Ratnapura,LLG1,average_shared_dryer,90.3,64.1,4.05,2120.23,10398.4,26752.68,6,4068.8,1.005992081,303.34,323.32,247.66,2682.72,87.74,114.39
SCN-015876,4/29/2024,2024,4,off_season_tight_supply,Ratnapura,LLG1,low_cost_owned_dryer,404.3,60.2,3.72,1850.82,10398.4,91349.98,4,11980.8,3.745559251,303.34,323.32,247.66,2682.72,87.74,114.39
SCN-015877,4/29/2024,2024,4,off_season_tight_supply,Ratnapura,LLG2,high_cost_rented_dryer,207.5,70,4.26,1249.13,9393.1,68318.3,4,9996.85,2.016349004,303.34,323.32,247.66,2682.72,87.74,114.39
SCN-015878,4/29/2024,2024,4,off_season_tight_supply,Ratnapura,LLG2,average_shared_dryer,306.1,80,4.69,1386.28,9393.1,70969.02,5,18009.64,3.510553532,303.34,323.32,247.66,2682.72,87.74,114.39
SCN-015879,4/29/2024,2024,4,off_season_tight_supply,Ratnapura,LB,high_cost_rented_dryer,137.9,65.9,3.94,1117.94,7289.78,46770.2,6,10768.24,3.446120336,303.34,323.32,247.66,2682.72,87.74,114.39
SCN-015880,4/29/2024,2024,4,off_season_tight_supply,Ratnapura,LB,average_shared_dryer,244.4,67.8,4.28,953.97,7289.78,52625.5,4,10529.03,2.803292838,303.34,323.32,247.66,2682.72,87.74,114.39
SCN-015881,4/29/2024,2024,4,off_season_tight_supply,Kegalle,LG,high_cost_rented_dryer,509.3,72.5,4.21,1627.14,11731.37,198164.67,6,20154.96,2.008656416,303.34,323.32,247.66,2682.72,87.74,114.39
SCN-015882,4/29/2024,2024,4,off_season_tight_supply,Kegalle,LG,average_shared_dryer,145.7,69.8,3.98,1714.4,11731.37,36882.34,8,18119.25,1.707319172,303.34,323.32,247.66,2682.72,87.74,114.39
SCN-015883,4/29/2024,2024,4,off_season_tight_supply,Kegalle,LLG1,average_shared_dryer,162.2,63.2,4,1769.39,10668.73,49262.01,6,13643.6,2.311262731,303.34,323.32,247.66,2682.72,87.74,114.39
SCN-015884,4/29/2024,2024,4,off_season_tight_supply,Kegalle,LLG1,high_cost_rented_dryer,378.7,73.1,4.31,1380.24,10668.73,144738.91,4,12696.11,3.420079754,303.34,323.32,247.66,2682.72,87.74,114.39
SCN-015885,4/29/2024,2024,4,off_season_tight_supply,Kegalle,LLG2,average_shared_dryer,292.8,61.8,3.97,1457.91,8967.81,74174.88,3,10357.82,4.236597353,303.34,323.32,247.66,2682.72,87.74,114.39
SCN-015886,4/29/2024,2024,4,off_season_tight_supply,Kegalle,LLG2,average_shared_dryer,493.8,75,4.62,1353.29,8967.81,101334.09,3,8062.53,4.023137077,303.34,323.32,247.66,2682.72,87.74,114.39
SCN-015887,4/29/2024,2024,4,off_season_tight_supply,Kegalle,LB,average_shared_dryer,95.3,70.4,4.45,1035.34,7386.97,21866.66,3,2954.04,2.341412632,303.34,323.32,247.66,2682.72,87.74,114.39
SCN-015888,4/29/2024,2024,4,off_season_tight_supply,Kegalle,LB,high_cost_rented_dryer,463.3,65.4,3.99,1054.41,7386.97,142838.92,3,13971.3,3.304440147,303.34,323.32,247.66,2682.72,87.74,114.39
SCN-015889,5/6/2024,2024,5,off_season_tight_supply,Kandy,LG,average_shared_dryer,409,67.1,4.03,2185.92,13149.5,91590.11,2,4859.56,1.888171214,307.77,322.52,245.85,2507.91,81.02,110.23
SCN-015890,5/6/2024,2024,5,off_season_tight_supply,Kandy,LG,high_cost_rented_dryer,473.9,74.6,4.37,2627.5,13149.5,169971.9,3,9439.96,3.780799982,307.77,322.52,245.85,2507.91,81.02,110.23
SCN-015891,5/6/2024,2024,5,off_season_tight_supply,Kandy,LLG1,average_shared_dryer,155.1,68.1,4.23,1672.36,11835.2,39340.63,4,8842.02,4.315421999,307.77,322.52,245.85,2507.91,81.02,110.23
SCN-015892,5/6/2024,2024,5,off_season_tight_supply,Kandy,LLG1,high_cost_rented_dryer,1012.7,65.2,4.12,1997.34,11835.2,283365.54,8,113923.01,4.130067484,307.77,322.52,245.85,2507.91,81.02,110.23
SCN-015893,5/6/2024,2024,5,off_season_tight_supply,Kandy,LLG2,low_cost_owned_dryer,184.7,67.8,4.2,2072.93,10519.64,32712.29,3,4579.07,4.188381963,307.77,322.52,245.85,2507.91,81.02,110.23
SCN-015894,5/6/2024,2024,5,off_season_tight_supply,Kandy,LLG2,average_shared_dryer,770.7,68.1,4.18,1699.99,10519.64,189429.55,4,31589.96,3.972904703,307.77,322.52,245.85,2507.91,81.02,110.23
SCN-015895,5/6/2024,2024,5,off_season_tight_supply,Kandy,LB,average_shared_dryer,121.6,66.7,4.43,1109.28,8853.68,37820.12,4,2683.59,4.374532501,307.77,322.52,245.85,2507.91,81.02,110.23
SCN-015896,5/6/2024,2024,5,off_season_tight_supply,Kandy,LB,average_shared_dryer,142.6,67.4,4.29,1092.2,8853.68,40988.93,4,8131.62,2.112261324,307.77,322.52,245.85,2507.91,81.02,110.23
SCN-015897,5/6/2024,2024,5,off_season_tight_supply,Matale,LG,low_cost_owned_dryer,410.9,68.8,4.2,1627.93,13360.09,63730.22,2,11983.98,3.105185888,307.77,322.52,245.85,2507.91,81.02,110.23
SCN-015898,5/6/2024,2024,5,off_season_tight_supply,Matale,LG,average_shared_dryer,480.2,64.3,3.98,1943.08,13360.09,126623.37,8,44473.36,5.461547274,307.77,322.52,245.85,2507.91,81.02,110.23
SCN-015899,5/6/2024,2024,5,off_season_tight_supply,Matale,LLG1,low_cost_owned_dryer,235.9,64.5,4.19,2032.56,11341.47,46598.16,6,14305.62,4.438668789,307.77,322.52,245.85,2507.91,81.02,110.23
SCN-015900,5/6/2024,2024,5,off_season_tight_supply,Matale,LLG1,average_shared_dryer,129.2,70.7,4.46,2400.91,11341.47,35994.39,6,7193.03,3.384228406,307.77,322.52,245.85,2507.91,81.02,110.23
SCN-015901,5/6/2024,2024,5,off_season_tight_supply,Matale,LLG2,low_cost_owned_dryer,1120.6,66.5,3.73,1698.78,10596.96,217148.15,5,59508.25,2.483772061,307.77,322.52,245.85,2507.91,81.02,110.23
SCN-015902,5/6/2024,2024,5,off_season_tight_supply,Matale,LLG2,average_shared_dryer,669.3,70.1,3.97,1696.33,10596.96,136791.42,2,12964.54,1.214975753,307.77,322.52,245.85,2507.91,81.02,110.23
SCN-015903,5/6/2024,2024,5,off_season_tight_supply,Matale,LB,average_shared_dryer,310,75.8,4.55,1498.77,7898.82,69385.54,3,5344.73,2.67315068,307.77,322.52,245.85,2507.91,81.02,110.23
SCN-015904,5/6/2024,2024,5,off_season_tight_supply,Matale,LB,average_shared_dryer,126.2,69.4,4.16,1467.68,7898.82,35704.53,4,5789.51,5.547678584,307.77,322.52,245.85,2507.91,81.02,110.23
SCN-015905,5/6/2024,2024,5,off_season_tight_supply,Nuwara Eliya,LG,low_cost_owned_dryer,236.4,71.8,4.26,1947.18,13433.64,42671.57,3,7509.5,2.19520716,307.77,322.52,245.85,2507.91,81.02,110.23
SCN-015906,5/6/2024,2024,5,off_season_tight_supply,Nuwara Eliya,LG,low_cost_owned_dryer,331.2,69.4,4.07,1755.27,13433.64,59162.62,5,22215.9,2.374799566,307.77,322.52,245.85,2507.91,81.02,110.23
SCN-015907,5/6/2024,2024,5,off_season_tight_supply,Nuwara Eliya,LLG1,average_shared_dryer,397,74.8,4.48,1605.64,12657.89,79714.57,3,12009.43,0.647063325,307.77,322.52,245.85,2507.91,81.02,110.23
SCN-015908,5/6/2024,2024,5,off_season_tight_supply,Nuwara Eliya,LLG1,average_shared_dryer,165.6,70.6,4.36,1869.69,12657.89,41853.66,2,2348.64,0.857994757,307.77,322.52,245.85,2507.91,81.02,110.23
SCN-015909,5/6/2024,2024,5,off_season_tight_supply,Nuwara Eliya,LLG2,average_shared_dryer,175.5,68.7,4.31,1382.55,10080.49,38553.66,6,12363.91,1.553476252,307.77,322.52,245.85,2507.91,81.02,110.23
SCN-015910,5/6/2024,2024,5,off_season_tight_supply,Nuwara Eliya,LLG2,average_shared_dryer,243.6,64.8,3.94,1252.75,10080.49,55383.57,6,11805.49,1.87956343,307.77,322.52,245.85,2507.91,81.02,110.23
SCN-015911,5/6/2024,2024,5,off_season_tight_supply,Nuwara Eliya,LB,average_shared_dryer,81.4,65.2,3.93,898.45,8627.38,23749.16,4,3840.62,2.123537288,307.77,322.52,245.85,2507.91,81.02,110.23
SCN-015912,5/6/2024,2024,5,off_season_tight_supply,Nuwara Eliya,LB,average_shared_dryer,253.5,65.2,4.04,994.82,8627.38,62843.24,8,16369.87,3.017742594,307.77,322.52,245.85,2507.91,81.02,110.23
SCN-015913,5/6/2024,2024,5,off_season_tight_supply,Badulla,LG,high_cost_rented_dryer,402.4,68.1,4.21,2606,13016.89,135128.75,5,18306.04,2.275734682,307.77,322.52,245.85,2507.91,81.02,110.23
SCN-015914,5/6/2024,2024,5,off_season_tight_supply,Badulla,LG,average_shared_dryer,224.6,57.8,3.8,2705.59,13016.89,49074.07,2,6127.58,0.527148941,307.77,322.52,245.85,2507.91,81.02,110.23
SCN-015915,5/6/2024,2024,5,off_season_tight_supply,Badulla,LLG1,high_cost_rented_dryer,117.8,68.8,4.14,2096.97,11304.55,36914.99,4,3896.72,4.135965878,307.77,322.52,245.85,2507.91,81.02,110.23
SCN-015916,5/6/2024,2024,5,off_season_tight_supply,Badulla,LLG1,low_cost_owned_dryer,58.2,70.2,4.39,1723.01,11304.55,8937.66,3,929.03,1.236276423,307.77,322.52,245.85,2507.91,81.02,110.23
SCN-015917,5/6/2024,2024,5,off_season_tight_supply,Badulla,LLG2,low_cost_owned_dryer,322.4,71.6,4.02,1851.02,10116.66,58546.42,4,8962.62,2.466374408,307.77,322.52,245.85,2507.91,81.02,110.23
SCN-015918,5/6/2024,2024,5,off_season_tight_supply,Badulla,LLG2,low_cost_owned_dryer,515.5,68.9,3.96,1180.98,10116.66,78355.93,4,17055.03,4.338531324,307.77,322.52,245.85,2507.91,81.02,110.23
SCN-015919,5/6/2024,2024,5,off_season_tight_supply,Badulla,LB,average_shared_dryer,359.5,70,3.86,1300.2,8182.42,89566.22,4,23701.92,0.569714157,307.77,322.52,245.85,2507.91,81.02,110.23
SCN-015920,5/6/2024,2024,5,off_season_tight_supply,Badulla,LB,high_cost_rented_dryer,381.9,70.5,4.04,1466.41,8182.42,151481.18,5,14982.36,4.531654482,307.77,322.52,245.85,2507.91,81.02,110.23
SCN-015921,5/6/2024,2024,5,off_season_tight_supply,Ratnapura,LG,high_cost_rented_dryer,415.1,68.9,4.14,1670.77,12458.58,170941.33,8,40191.93,3.807746359,307.77,322.52,245.85,2507.91,81.02,110.23
SCN-015922,5/6/2024,2024,5,off_season_tight_supply,Ratnapura,LG,average_shared_dryer,144,64.7,3.88,1818.16,12458.58,38706.1,2,4704.7,3.157214086,307.77,322.52,245.85,2507.91,81.02,110.23
SCN-015923,5/6/2024,2024,5,off_season_tight_supply,Ratnapura,LLG1,high_cost_rented_dryer,136.7,69.9,4.05,2513.34,11442.27,45366.64,2,2083.22,1.485833244,307.77,322.52,245.85,2507.91,81.02,110.23
SCN-015924,5/6/2024,2024,5,off_season_tight_supply,Ratnapura,LLG1,average_shared_dryer,780.2,67.2,4.13,1764.92,11442.27,161319.91,4,29004.73,3.895139699,307.77,322.52,245.85,2507.91,81.02,110.23
SCN-015925,5/6/2024,2024,5,off_season_tight_supply,Ratnapura,LLG2,high_cost_rented_dryer,96.4,69.5,4,1841.99,9670.57,30029.98,6,8610.58,0.2,307.77,322.52,245.85,2507.91,81.02,110.23
SCN-015926,5/6/2024,2024,5,off_season_tight_supply,Ratnapura,LLG2,high_cost_rented_dryer,560.1,69.1,4.23,1371.12,9670.57,212375.73,4,18303.91,2.353227675,307.77,322.52,245.85,2507.91,81.02,110.23
SCN-015927,5/6/2024,2024,5,off_season_tight_supply,Ratnapura,LB,average_shared_dryer,176.5,62.9,3.94,1354.36,7951.64,48980.64,4,8892.39,0.2,307.77,322.52,245.85,2507.91,81.02,110.23
SCN-015928,5/6/2024,2024,5,off_season_tight_supply,Ratnapura,LB,average_shared_dryer,360.6,68.6,4.24,1293.17,7951.64,78206.01,8,38980.87,5.925852324,307.77,322.52,245.85,2507.91,81.02,110.23
SCN-015929,5/6/2024,2024,5,off_season_tight_supply,Kegalle,LG,average_shared_dryer,400.2,61.2,4,1708.91,12161.26,93733.25,2,11514.29,4.039072034,307.77,322.52,245.85,2507.91,81.02,110.23
SCN-015930,5/6/2024,2024,5,off_season_tight_supply,Kegalle,LG,average_shared_dryer,58.4,67.5,4.03,1431.01,12161.26,14830.11,6,5416.65,3.602392233,307.77,322.52,245.85,2507.91,81.02,110.23
SCN-015931,5/6/2024,2024,5,off_season_tight_supply,Kegalle,LLG1,average_shared_dryer,71.1,69.4,4.44,1450.32,11489.17,17832.36,3,1334.18,2.290620626,307.77,322.52,245.85,2507.91,81.02,110.23
SCN-015932,5/6/2024,2024,5,off_season_tight_supply,Kegalle,LLG1,high_cost_rented_dryer,439.5,61.9,4.05,1634.42,11489.17,148940.44,3,20337.36,1.953175515,307.77,322.52,245.85,2507.91,81.02,110.23
SCN-015933,5/6/2024,2024,5,off_season_tight_supply,Kegalle,LLG2,high_cost_rented_dryer,710.3,77.9,4.59,1944.81,9644.78,191161.79,5,29719.82,3.588745643,307.77,322.52,245.85,2507.91,81.02,110.23
SCN-015934,5/6/2024,2024,5,off_season_tight_supply,Kegalle,LLG2,high_cost_rented_dryer,118.1,66.7,4.1,1799.37,9644.78,43854.85,2,3215.43,3.679021855,307.77,322.52,245.85,2507.91,81.02,110.23
SCN-015935,5/6/2024,2024,5,off_season_tight_supply,Kegalle,LB,high_cost_rented_dryer,312.6,60,3.75,993.32,8035.13,98453.25,3,6477.03,5.165650823,307.77,322.52,245.85,2507.91,81.02,110.23
SCN-015936,5/6/2024,2024,5,off_season_tight_supply,Kegalle,LB,low_cost_owned_dryer,377.2,63.7,3.84,893.6,8035.13,49649.48,5,22642.93,3.175931615,307.77,322.52,245.85,2507.91,81.02,110.23
SCN-015937,5/13/2024,2024,5,off_season_tight_supply,Kandy,LG,low_cost_owned_dryer,823.3,71.9,4.54,2509.71,14156.76,94232.93,5,31500.52,3.309720896,304.44,326.89,247.83,2556.14,82.93,109.94
SCN-015938,5/13/2024,2024,5,off_season_tight_supply,Kandy,LG,low_cost_owned_dryer,355.7,61.1,4.15,1631.35,14156.76,53931.04,3,8159.96,0.2,304.44,326.89,247.83,2556.14,82.93,109.94
SCN-015939,5/13/2024,2024,5,off_season_tight_supply,Kandy,LLG1,average_shared_dryer,672.9,59.3,3.85,1779.34,11937.28,164597.81,3,25230.07,2.691180201,304.44,326.89,247.83,2556.14,82.93,109.94
SCN-015940,5/13/2024,2024,5,off_season_tight_supply,Kandy,LLG1,average_shared_dryer,361.6,69.8,4.04,1882.69,11937.28,85108.81,5,17390.04,0.785143525,304.44,326.89,247.83,2556.14,82.93,109.94
SCN-015941,5/13/2024,2024,5,off_season_tight_supply,Kandy,LLG2,average_shared_dryer,94.3,68.8,3.91,1710.82,10953.06,21674.87,4,5380.6,4.044479787,304.44,326.89,247.83,2556.14,82.93,109.94
SCN-015942,5/13/2024,2024,5,off_season_tight_supply,Kandy,LLG2,average_shared_dryer,510.1,73.4,4.11,1538.54,10953.06,113498.69,8,60552.74,4.304187556,304.44,326.89,247.83,2556.14,82.93,109.94
SCN-015943,5/13/2024,2024,5,off_season_tight_supply,Kandy,LB,high_cost_rented_dryer,522.5,64.2,3.89,1663.27,8393.51,193868.26,4,26532.3,4.48131611,304.44,326.89,247.83,2556.14,82.93,109.94
SCN-015944,5/13/2024,2024,5,off_season_tight_supply,Kandy,LB,average_shared_dryer,80.2,71.2,4.38,1193.08,8393.51,20684.54,2,1886.47,0.667821854,304.44,326.89,247.83,2556.14,82.93,109.94
SCN-015945,5/13/2024,2024,5,off_season_tight_supply,Matale,LG,low_cost_owned_dryer,257.3,73.2,4.3,2123.68,13854.15,48587.46,2,6647.24,2.943725697,304.44,326.89,247.83,2556.14,82.93,109.94
SCN-015946,5/13/2024,2024,5,off_season_tight_supply,Matale,LG,low_cost_owned_dryer,98.5,67,3.87,1447.32,13854.15,16933.81,8,11165.74,0.224468421,304.44,326.89,247.83,2556.14,82.93,109.94
SCN-015947,5/13/2024,2024,5,off_season_tight_supply,Matale,LLG1,average_shared_dryer,278.6,66.9,4.05,1351.89,12381.79,72749.76,4,16924.51,0.2,304.44,326.89,247.83,2556.14,82.93,109.94
SCN-015948,5/13/2024,2024,5,off_season_tight_supply,Matale,LLG1,low_cost_owned_dryer,565.7,61.7,3.8,1633.5,12381.79,72058.52,4,34154.64,2.283326335,304.44,326.89,247.83,2556.14,82.93,109.94
SCN-015949,5/13/2024,2024,5,off_season_tight_supply,Matale,LLG2,average_shared_dryer,93.9,67.9,3.94,2236.84,11026.61,26481.88,6,6068.89,3.924139999,304.44,326.89,247.83,2556.14,82.93,109.94
SCN-015950,5/13/2024,2024,5,off_season_tight_supply,Matale,LLG2,average_shared_dryer,196.9,59.2,3.7,1779.75,11026.61,53533.92,6,14453.75,0.297975633,304.44,326.89,247.83,2556.14,82.93,109.94
SCN-015951,5/13/2024,2024,5,off_season_tight_supply,Matale,LB,high_cost_rented_dryer,147.8,61.3,3.7,1405.42,8316.59,66343.62,3,5652.31,2.669741216,304.44,326.89,247.83,2556.14,82.93,109.94
SCN-015952,5/13/2024,2024,5,off_season_tight_supply,Matale,LB,high_cost_rented_dryer,187.4,67.8,3.87,1215.28,8316.59,63512.64,6,8980.11,2.571050733,304.44,326.89,247.83,2556.14,82.93,109.94
SCN-015953,5/13/2024,2024,5,off_season_tight_supply,Nuwara Eliya,LG,average_shared_dryer,214.3,71.3,4.31,2277.79,14084.95,54866.54,4,8636.49,3.319551209,304.44,326.89,247.83,2556.14,82.93,109.94
SCN-015954,5/13/2024,2024,5,off_season_tight_supply,Nuwara Eliya,LG,low_cost_owned_dryer,137.2,70.6,4.3,2200.86,14084.95,29095.57,4,5568.56,2.129755047,304.44,326.89,247.83,2556.14,82.93,109.94
SCN-015955,5/13/2024,2024,5,off_season_tight_supply,Nuwara Eliya,LLG1,high_cost_rented_dryer,551.8,67.2,4.13,2046.2,12804.1,174262.42,2,10626.06,0.765542046,304.44,326.89,247.83,2556.14,82.93,109.94
SCN-015956,5/13/2024,2024,5,off_season_tight_supply,Nuwara Eliya,LLG1,average_shared_dryer,710.4,74.2,4.46,2640.36,12804.1,123648.22,3,17924.91,1.585310404,304.44,326.89,247.83,2556.14,82.93,109.94
SCN-015957,5/13/2024,2024,5,off_season_tight_supply,Nuwara Eliya,LLG2,average_shared_dryer,412.7,63.5,3.94,1663.34,11405.28,85855.99,8,28512.85,1.193860061,304.44,326.89,247.83,2556.14,82.93,109.94
SCN-015958,5/13/2024,2024,5,off_season_tight_supply,Nuwara Eliya,LLG2,average_shared_dryer,268.2,66.8,4.13,1565.7,11405.28,51460.73,4,7369.29,0.940639309,304.44,326.89,247.83,2556.14,82.93,109.94
SCN-015959,5/13/2024,2024,5,off_season_tight_supply,Nuwara Eliya,LB,high_cost_rented_dryer,253.8,64,3.9,1463.94,9384.49,105719.81,2,6150.54,0.413607902,304.44,326.89,247.83,2556.14,82.93,109.94
SCN-015960,5/13/2024,2024,5,off_season_tight_supply,Nuwara Eliya,LB,low_cost_owned_dryer,466,62.8,3.73,1103.86,9384.49,77644.87,3,14703.76,2.499387213,304.44,326.89,247.83,2556.14,82.93,109.94
SCN-015961,5/13/2024,2024,5,off_season_tight_supply,Badulla,LG,average_shared_dryer,282.7,68.7,4.41,1628.85,13202.49,68156.79,2,6911.44,3.546246797,304.44,326.89,247.83,2556.14,82.93,109.94
SCN-015962,5/13/2024,2024,5,off_season_tight_supply,Badulla,LG,average_shared_dryer,134.6,61.6,4.08,1884.01,13202.49,39217.88,4,4872.93,3.310972322,304.44,326.89,247.83,2556.14,82.93,109.94
SCN-015963,5/13/2024,2024,5,off_season_tight_supply,Badulla,LLG1,average_shared_dryer,577,65.2,4.13,1908.4,11115.21,114157.24,4,15470.9,1.907614695,304.44,326.89,247.83,2556.14,82.93,109.94
SCN-015964,5/13/2024,2024,5,off_season_tight_supply,Badulla,LLG1,low_cost_owned_dryer,89.9,67.1,4.21,1093.14,11115.21,17910.66,4,3020.99,2.532494258,304.44,326.89,247.83,2556.14,82.93,109.94
SCN-015965,5/13/2024,2024,5,off_season_tight_supply,Badulla,LLG2,average_shared_dryer,131.6,59.3,3.7,1294.56,10400.04,38682.71,6,6161.74,0.827875364,304.44,326.89,247.83,2556.14,82.93,109.94
SCN-015966,5/13/2024,2024,5,off_season_tight_supply,Badulla,LLG2,high_cost_rented_dryer,294.4,72.1,4.05,1685.97,10400.04,92617.24,8,26436.97,4.124247171,304.44,326.89,247.83,2556.14,82.93,109.94
SCN-015967,5/13/2024,2024,5,off_season_tight_supply,Badulla,LB,average_shared_dryer,77.9,62.1,3.7,1488.12,8595.1,23421.06,5,5245.84,2.806141533,304.44,326.89,247.83,2556.14,82.93,109.94
SCN-015968,5/13/2024,2024,5,off_season_tight_supply,Badulla,LB,high_cost_rented_dryer,109.1,61.1,3.7,1484,8595.1,51280.61,4,4509.81,3.374639958,304.44,326.89,247.83,2556.14,82.93,109.94
SCN-015969,5/13/2024,2024,5,off_season_tight_supply,Ratnapura,LG,low_cost_owned_dryer,247.3,77,4.62,1518.34,12221.04,44007.27,3,7702.27,2.613146527,304.44,326.89,247.83,2556.14,82.93,109.94
SCN-015970,5/13/2024,2024,5,off_season_tight_supply,Ratnapura,LG,average_shared_dryer,419.4,69.8,4.27,1998.31,12221.04,75094.71,6,25524.1,1.823567508,304.44,326.89,247.83,2556.14,82.93,109.94
SCN-015971,5/13/2024,2024,5,off_season_tight_supply,Ratnapura,LLG1,low_cost_owned_dryer,221.1,65.2,3.85,1327.82,11874.77,32565.07,2,4865.92,0.2,304.44,326.89,247.83,2556.14,82.93,109.94
SCN-015972,5/13/2024,2024,5,off_season_tight_supply,Ratnapura,LLG1,low_cost_owned_dryer,338.7,61.9,3.7,1943.34,11874.77,51920.29,4,10989.21,4.191569352,304.44,326.89,247.83,2556.14,82.93,109.94
SCN-015973,5/13/2024,2024,5,off_season_tight_supply,Ratnapura,LLG2,average_shared_dryer,264.8,66.2,4.32,1482.29,9488.05,58029.25,5,11360.2,1.328761767,304.44,326.89,247.83,2556.14,82.93,109.94
SCN-015974,5/13/2024,2024,5,off_season_tight_supply,Ratnapura,LLG2,high_cost_rented_dryer,80.2,64.2,4.12,1650.17,9488.05,26960.5,4,3811.49,2.06274778,304.44,326.89,247.83,2556.14,82.93,109.94
SCN-015975,5/13/2024,2024,5,off_season_tight_supply,Ratnapura,LB,low_cost_owned_dryer,168.6,60.7,3.96,860.34,7820.43,36273.23,3,7407.98,1.24121386,304.44,326.89,247.83,2556.14,82.93,109.94
SCN-015976,5/13/2024,2024,5,off_season_tight_supply,Ratnapura,LB,high_cost_rented_dryer,171.3,66.6,4.26,852.36,7820.43,62791.66,8,9167.41,4.081495934,304.44,326.89,247.83,2556.14,82.93,109.94
SCN-015977,5/13/2024,2024,5,off_season_tight_supply,Kegalle,LG,average_shared_dryer,168.2,65,4.11,1399.99,13334.13,32940.71,4,4444.72,1.570955875,304.44,326.89,247.83,2556.14,82.93,109.94
SCN-015978,5/13/2024,2024,5,off_season_tight_supply,Kegalle,LG,low_cost_owned_dryer,263.9,74.3,4.49,2284.05,13334.13,45038.07,2,5544.86,2.336297445,304.44,326.89,247.83,2556.14,82.93,109.94
SCN-015979,5/13/2024,2024,5,off_season_tight_supply,Kegalle,LLG1,average_shared_dryer,329.6,66.3,3.96,1705.19,10849.49,83974.84,4,20101.72,2.988630233,304.44,326.89,247.83,2556.14,82.93,109.94
SCN-015980,5/13/2024,2024,5,off_season_tight_supply,Kegalle,LLG1,average_shared_dryer,214.4,75.2,4.54,2034.53,10849.49,50453.83,2,3669.26,1.728000509,304.44,326.89,247.83,2556.14,82.93,109.94
SCN-015981,5/13/2024,2024,5,off_season_tight_supply,Kegalle,LLG2,low_cost_owned_dryer,147,64.8,4.18,949.17,9333.12,28451.88,4,7498.19,3.125399571,304.44,326.89,247.83,2556.14,82.93,109.94
SCN-015982,5/13/2024,2024,5,off_season_tight_supply,Kegalle,LLG2,low_cost_owned_dryer,256.8,67.2,4.43,1578.65,9333.12,43748.86,5,11269.13,1.478369722,304.44,326.89,247.83,2556.14,82.93,109.94
SCN-015983,5/13/2024,2024,5,off_season_tight_supply,Kegalle,LB,average_shared_dryer,181.8,69.7,4.23,1555.07,7975.99,45252.4,2,2613.37,3.24282479,304.44,326.89,247.83,2556.14,82.93,109.94
SCN-015984,5/13/2024,2024,5,off_season_tight_supply,Kegalle,LB,low_cost_owned_dryer,263.9,65.8,3.99,1238.13,7975.99,50156.83,2,4933.49,2.876823383,304.44,326.89,247.83,2556.14,82.93,109.94
SCN-015985,5/20/2024,2024,5,off_season_tight_supply,Kandy,LG,average_shared_dryer,132.5,70.7,4.3,1990.02,14750.65,35012.14,3,3009.76,1.697627056,304.62,322.5,240.98,2527.34,83.27,108.21
SCN-015986,5/20/2024,2024,5,off_season_tight_supply,Kandy,LG,low_cost_owned_dryer,171.2,77.6,4.64,2554.64,14750.65,28361.6,3,6348.25,3.242211017,304.62,322.5,240.98,2527.34,83.27,108.21
SCN-015987,5/20/2024,2024,5,off_season_tight_supply,Kandy,LLG1,low_cost_owned_dryer,63.5,61,3.97,1765.12,12426.38,9658.38,2,1417.28,0.247044735,304.62,322.5,240.98,2527.34,83.27,108.21
SCN-015988,5/20/2024,2024,5,off_season_tight_supply,Kandy,LLG1,high_cost_rented_dryer,761,64.1,4.14,2201.57,12426.38,280482.89,4,41496.65,3.579083091,304.62,322.5,240.98,2527.34,83.27,108.21
SCN-015989,5/20/2024,2024,5,off_season_tight_supply,Kandy,LLG2,average_shared_dryer,217.1,69.2,3.92,1815.2,10628.92,41750.38,6,12721.21,3.345307722,304.62,322.5,240.98,2527.34,83.27,108.21
SCN-015990,5/20/2024,2024,5,off_season_tight_supply,Kandy,LLG2,average_shared_dryer,234,63.1,3.7,1241.91,10628.92,56305.6,8,11895.85,3.676816592,304.62,322.5,240.98,2527.34,83.27,108.21
